img_id,GT,date_taken,date_granularity,url,username,title,license,license_url,year
8059310476,1935,01-01-1935 00:00,8,https://farm9.staticflickr.com/8174/8059310476_62ab4c8ec0.jpg,Johnchess,1935 Dads friend Harold Morgan,All Rights Reserved,,1935
374945904,1940,01-01-1940 00:00,8,https://farm1.staticflickr.com/147/374945904_f92ef1eae5.jpg,Mig_R,"Major General Carton de Wiart, VC",All Rights Reserved,,1940
20014267372,1947,01-01-1947 00:00,8,https://farm1.staticflickr.com/464/20014267372_d1a701e0d6.jpg,Perisher Historical Society,"Bullocks Head, Kiandra 1947",All Rights Reserved,,1947
28776059306,1966,01-01-1966 00:00,6,https://farm9.staticflickr.com/8435/28776059306_35a89f5f49.jpg,gary.terry,Brooks Family 1966_7,All Rights Reserved,,1966
24305884402,1971,01-06-1971 00:00,4,https://farm2.staticflickr.com/1559/24305884402_d0557fffe2.jpg,Stan Middleton(collated) Vietnam War (Australians),0561-(Photo by Rod Allen 2AOD Vung Tau 1971-72),All Rights Reserved,,1971
19814558361,1971,01-12-1971 00:00,4,https://farm1.staticflickr.com/502/19814558361_4fe97e6ed6.jpg,Stabbur's Master,Photo with Santa Claus - 1971,All Rights Reserved,,1971
130338072,1953,01-01-1953 12:00,0,https://farm1.staticflickr.com/54/130338072_b3d6b76781.jpg,dwfake,,All Rights Reserved,,1953
2689321936,1994,02-02-1994 16:15,0,https://farm4.staticflickr.com/3153/2689321936_153b3285be.jpg,Frisno,0018_14,Attribution-NonCommercial-NoDerivs License,https://creativecommons.org/licenses/by-nc-nd/2.0/,1994
6468545467,1976,01-01-1976 00:00,6,https://farm8.staticflickr.com/7024/6468545467_69583ea8f1.jpg,Jay Phagan,TV News Photographers - 1976,Attribution License,https://creativecommons.org/licenses/by/2.0/,1976
6956451233,1938,01-08-1938 00:00,4,https://farm8.staticflickr.com/7182/6956451233_e22f503190.jpg,xiphophilos,"Baden in der Ostsee bei Zoppot, Sommer 1938",All Rights Reserved,,1938
24104519110,1930,01-01-1930 00:00,8,https://farm2.staticflickr.com/1676/24104519110_88549af2a5.jpg,sgterniebilko,"1930's A Snowy Trafalgar Square, Westminster, London SW1. UK.",All Rights Reserved,,1930
15049222793,1991,01-12-1991 00:00,0,https://farm8.staticflickr.com/7549/15049222793_c9eb5e9371.jpg,Paul Godard - Soul Photography,Venus,Attribution-NonCommercial-NoDerivs License,https://creativecommons.org/licenses/by-nc-nd/2.0/,1991
12558788455,1968,01-02-1968 00:00,4,https://farm8.staticflickr.com/7371/12558788455_1ca1b485ef.jpg,Stan Middleton(collated) Vietnam War (Australians),0731-img (Terry Maher 2AOD Vung Tau 1967-68),All Rights Reserved,,1968
24278985595,1970,01-01-1970 00:00,6,https://farm2.staticflickr.com/1581/24278985595_aeaba7e26e.jpg,chad_shahin,Universal Studios 1970,All Rights Reserved,,1970
473846831,1953,01-01-1953 00:00,6,https://farm1.staticflickr.com/180/473846831_f5d1626e1e.jpg,"ndpa / s. lundeen, archivist",ms1953tuck-17,All Rights Reserved,,1953
16277898298,1964,06-11-1964 10:23,0,https://farm8.staticflickr.com/7400/16277898298_a872031658.jpg,Badly Drawn Dad,New cousin,Attribution-NonCommercial-NoDerivs License,https://creativecommons.org/licenses/by-nc-nd/2.0/,1964
8682991495,1933,01-01-1933 00:00,8,https://farm9.staticflickr.com/8255/8682991495_f04df310af.jpg,Jerome Cornick,"Recovering: Albert Flint in Poona (Pune), India",All Rights Reserved,,1933
14128724259,1993,01-04-1993 00:00,4,https://farm4.staticflickr.com/3746/14128724259_2322c61af5.jpg,Personanondata - Michael Cairns,April 1993 (70),All Rights Reserved,,1993
3344392493,1931,01-01-1931 00:00,8,https://farm4.staticflickr.com/3651/3344392493_631f210e01.jpg,Thiophene_Guy,RPPC Atchison public library (1931),Attribution-NonCommercial-ShareAlike License,https://creativecommons.org/licenses/by-nc-sa/2.0/,1931
3241882494,1945,01-01-1945 00:00,4,https://farm4.staticflickr.com/3100/3241882494_0db1e8cf59.jpg,Charles & Ray Eames,38,All Rights Reserved,,1945
14050967061,1948,01-06-1948 00:00,4,https://farm6.staticflickr.com/5340/14050967061_bfe265d4fe.jpg,SMU Central University Libraries,"[Aerial View, Pin Oaks Stables, Pin Oak Charity Horse Show]",No known copyright restrictions,https://www.flickr.com/commons/usage/,1948
13659709883,1985,01-07-1985 00:00,4,https://farm6.staticflickr.com/5222/13659709883_1d67d3d968.jpg,rickapierce,1985-07-Gibraltar25,All Rights Reserved,,1985
17255731265,1958,01-05-1958 00:00,4,https://farm8.staticflickr.com/7687/17255731265_b99081ce76.jpg,stoutfamilyphotos1,RRS may 1958,All Rights Reserved,,1958
11762363815,1987,01-04-1987 00:00,0,https://farm4.staticflickr.com/3680/11762363815_e5df1dc6ce.jpg,archivpfadirheinfelden,1987_04_Kandersteg_035,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,1987
10706599304,1991,05-04-1991 00:00,0,https://farm6.staticflickr.com/5528/10706599304_16bb9ef857.jpg,Southsea_Matt,"08837, Old Oak Common, April 5th 1991",All Rights Reserved,,1991
23675011453,1958,01-01-1958 00:00,6,https://farm2.staticflickr.com/1562/23675011453_a1f8b7274d.jpg,Tory Mandy Family,Beverley Clark - 1958,All Rights Reserved,,1958
22618456465,1970,06-06-1970 15:40,0,https://farm6.staticflickr.com/5680/22618456465_2bfdacd01e.jpg,jim.luecke,Grandma Hebeisen - guess about 1970,All Rights Reserved,,1970
4818594970,1964,01-11-1964 12:21,0,https://farm5.staticflickr.com/4094/4818594970_16aaf4ee6a.jpg,fivequinns,Old State House,Attribution License,https://creativecommons.org/licenses/by/2.0/,1964
325935577,1953,01-01-1953 00:00,6,https://farm1.staticflickr.com/135/325935577_f62c16829a.jpg,AndrewEick,wash_plains,Attribution License,https://creativecommons.org/licenses/by/2.0/,1953
14420430484,1985,01-09-1985 13:34,0,https://farm4.staticflickr.com/3840/14420430484_9dff6fedeb.jpg,36459507@N07,1985-09-00 Kanada [184] Shriners Parade,No known copyright restrictions,https://www.flickr.com/commons/usage/,1985
1192209263,1991,01-04-1991 00:00,4,https://farm2.staticflickr.com/1312/1192209263_1f647821c7.jpg,orangevolvobusdriver4u,Singapur April 1991 078,All Rights Reserved,,1991
8175279477,1938,01-01-1938 00:00,6,https://farm9.staticflickr.com/8489/8175279477_a90657327e.jpg,Abaraphobia,"'Jess and Stan, 1938 (?)'",All Rights Reserved,,1938
8624223078,1977,01-07-1977 00:00,4,https://farm9.staticflickr.com/8546/8624223078_ced0d07985.jpg,Renk Knol,Vakantie Groot Brittannie 1977: Underground,All Rights Reserved,,1977
3258332857,1984,03-03-1984 12:00,0,https://farm4.staticflickr.com/3342/3258332857_19f18b05d2.jpg,peter.brabham,Arten Gill,All Rights Reserved,,1984
4902588321,1967,01-01-1967 00:00,6,https://farm5.staticflickr.com/4135/4902588321_b8c2813c45.jpg,willis0664,196701156nodate,Attribution-NonCommercial-ShareAlike License,https://creativecommons.org/licenses/by-nc-sa/2.0/,1967
9787299556,1992,01-08-1992 00:00,4,https://farm4.staticflickr.com/3791/9787299556_c610b50f82.jpg,Ian75 Rail Photos,"33114, Salisbury",All Rights Reserved,,1992
16589363902,1987,08-09-1987 00:00,0,https://farm8.staticflickr.com/7344/16589363902_b003114ae8.jpg,carphoto,1952 Ford Crestline hardtop,All Rights Reserved,,1987
24355116360,1964,07-06-1964 00:00,0,https://farm2.staticflickr.com/1688/24355116360_83997b3e86.jpg,Ron Fisher,R1584.  HCRS Special Train at Evercreech Junction.,All Rights Reserved,,1964
4957263132,1967,03-02-1967 00:00,0,https://farm5.staticflickr.com/4145/4957263132_fc4393b0b9.jpg,epicharmus,Tommy's crib,All Rights Reserved,,1967
9050206821,1996,01-10-1996 00:00,4,https://farm8.staticflickr.com/7339/9050206821_521ca432f4.jpg,Jan Peter van der Veer,Stratford 1996 BR 315,All Rights Reserved,,1996
824188766,1982,06-11-1982 01:00,0,https://farm2.staticflickr.com/1365/824188766_23dc0783e5.jpg,fossilmike,"41VT94 ""The Blue Bayou Site"" (Late Archaic/Late Prehistoric 1-1300 AD), Victoria County, Texas 1982.11.06",Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,1982
7254954724,1997,01-10-1997 00:00,4,https://farm9.staticflickr.com/8006/7254954724_0e7e1ed50d.jpg,AEvg,Gnus,All Rights Reserved,,1997
9050080821,1995,01-05-1995 00:00,4,https://farm3.staticflickr.com/2878/9050080821_7483c87e27.jpg,Jan Peter van der Veer,Dordrecht 1995 NS goederen,All Rights Reserved,,1995
5226706728,1954,01-01-1954 00:00,8,https://farm6.staticflickr.com/5246/5226706728_15dd8843fe.jpg,GlynnsPhotography.com,img078,All Rights Reserved,,1954
5229391200,1957,01-01-1957 00:00,8,https://farm6.staticflickr.com/5006/5229391200_3753c1e578.jpg,GlynnsPhotography.com,img247,All Rights Reserved,,1957
2966859040,1935,05-09-1935 00:00,0,https://farm4.staticflickr.com/3073/2966859040_110ed7514e.jpg,Brabant Bekijken,Grote toren van Kasteel Maurick in Vught,Attribution-NonCommercial-ShareAlike License,https://creativecommons.org/licenses/by-nc-sa/2.0/,1935
5502176090,1932,01-06-1932 00:00,4,https://farm6.staticflickr.com/5056/5502176090_4239d1e197.jpg,Alexis François,1934... mon père allait avoir 18 ans... François Edouard Amiguet à la ferme de La Poneyre,Attribution-NonCommercial-NoDerivs License,https://creativecommons.org/licenses/by-nc-nd/2.0/,1932
5390447281,1973,02-11-1973 15:31,0,https://farm6.staticflickr.com/5295/5390447281_8b344415f3.jpg,Keith Laverack,1973 11 02_Lancaster,Attribution-NoDerivs License,https://creativecommons.org/licenses/by-nd/2.0/,1973
101676578,1985,01-07-1985 00:00,0,https://farm1.staticflickr.com/33/101676578_09c230b8ac.jpg,schicki,Gonzerath 1985,All Rights Reserved,,1985
102285081,1990,01-07-1990 00:00,4,https://farm1.staticflickr.com/40/102285081_95c13a8337.jpg,schicki,Mürren 1990,All Rights Reserved,,1990
3793899293,1932,02-04-1932 00:00,0,https://farm4.staticflickr.com/3262/3793899293_143c33359f.jpg,dybarber,"Karragullen, Western Australia, 2 April 1932",Attribution License,https://creativecommons.org/licenses/by/2.0/,1932
3205215430,1933,01-12-1933 00:00,4,https://farm4.staticflickr.com/3519/3205215430_db9de565f3.jpg,J.-C. Curtet,''La campagne genevoise sous la neige'',All Rights Reserved,,1933
8476142027,1991,01-09-1991 12:18,0,https://farm9.staticflickr.com/8367/8476142027_f6726e9f0a.jpg,Chaddy Goods,26003 @ Worksop. 01/09/1991,All Rights Reserved,,1991
9531212084,1983,12-08-1983 12:00,0,https://farm8.staticflickr.com/7343/9531212084_38334b0efe.jpg,(c)avddrift,1983-0818 TURKIJE 297 Sultanhan Capadocië,All Rights Reserved,,1983
456832997,1979,01-10-1979 00:00,4,https://farm1.staticflickr.com/177/456832997_c9b257dd15.jpg,rcl,1979-10__27-4-14 - Terschelling,All Rights Reserved,,1979
19909789753,1965,12-11-1965 22:28,0,https://farm1.staticflickr.com/692/19909789753_372dbb6ace.jpg,GraceFamily,"Matthew, Coco, and Peter",Attribution-NonCommercial-NoDerivs License,https://creativecommons.org/licenses/by-nc-nd/2.0/,1965
8490809274,1988,01-08-1988 00:00,4,https://farm9.staticflickr.com/8233/8490809274_1c868ab761.jpg,Chaddy Goods,47705 @ Eastfield TMD. August 1988,All Rights Reserved,,1988
8283754166,1932,01-01-1932 00:00,6,https://farm9.staticflickr.com/8084/8283754166_fc3f69a980.jpg,Powerhouse Museum Collection,"Stress testing on northern approach to Sydney Harbour Bridge, 1932",No known copyright restrictions,https://www.flickr.com/commons/usage/,1932
9577515279,1980,01-08-1980 12:00,0,https://farm4.staticflickr.com/3713/9577515279_48552865da.jpg,(c)avddrift,1980 juli VAKANTIE 186 PARIJS Notre Dame,All Rights Reserved,,1980
3505988289,1983,11-12-1983 14:00,0,https://farm4.staticflickr.com/3380/3505988289_524f677514.jpg,Andre Lee,image0-40,All Rights Reserved,,1983
11741376604,1932,01-05-1932 00:00,4,https://farm4.staticflickr.com/3751/11741376604_a0ed6db133.jpg,R~P~M,Mauretania,All Rights Reserved,,1932
3467362801,1962,01-01-1962 00:00,6,https://farm4.staticflickr.com/3644/3467362801_99c74d9213.jpg,Pevensey Bay Sailing Club,Enterprise SE Area 1962 Shoreham,All Rights Reserved,,1962
11957789223,1973,01-01-1973 00:00,6,https://farm8.staticflickr.com/7356/11957789223_bfd9220f54.jpg,epicharmus,Tommy standing by the pool,All Rights Reserved,,1973
5047712363,1997,05-11-1997 10:00,0,https://farm5.staticflickr.com/4128/5047712363_a96e9a11e5.jpg,Daquella manera,The Tollington Initiative: First Daylight Reconnaissance,Attribution License,https://creativecommons.org/licenses/by/2.0/,1997
16583003602,1994,06-02-1994 00:00,0,https://farm8.staticflickr.com/7386/16583003602_22c7203a31.jpg,Ichiro Tanida,"Feb.6th,1994 drawing 3",All Rights Reserved,,1994
4750040300,1933,01-01-1933 00:00,6,https://farm5.staticflickr.com/4116/4750040300_921665bc8f.jpg,Michigan State University Archives,"Cows being judged inside Demonstration Hall, 1933",All Rights Reserved,,1933
591162117,1982,01-12-1982 00:00,4,https://farm2.staticflickr.com/1314/591162117_b689d1e54c.jpg,kh1234567890,frame31,All Rights Reserved,,1982
5765597266,1978,01-05-1978 00:00,4,https://farm3.staticflickr.com/2072/5765597266_eedd0e9a71.jpg,HerryLawford,Harvestgate,Attribution License,https://creativecommons.org/licenses/by/2.0/,1978
3816615907,1951,01-01-1951 00:00,6,https://farm4.staticflickr.com/3535/3816615907_d36828ca7f.jpg,Indmus,00-85,All Rights Reserved,,1951
8641788604,1983,01-04-1983 00:00,4,https://farm9.staticflickr.com/8533/8641788604_6157f9c5a8.jpg,anorakin,1969 DC87 N2547R DC8-72,All Rights Reserved,,1983
2223816983,1957,01-01-1957 00:00,6,https://farm3.staticflickr.com/2227/2223816983_34480a5b1d.jpg,jamesandtim,1957-Mexico-028,All Rights Reserved,,1957
5101407691,1960,01-01-1960 00:00,8,https://farm2.staticflickr.com/1368/5101407691_2a09c5e01c.jpg,Doug Price.,Ramsgate - circa 1960,All Rights Reserved,,1960
8658035550,1983,05-11-1983 13:14,0,https://farm9.staticflickr.com/8114/8658035550_fd8cca616b.jpg,The Cwmbran Creature.,47481 at Crewe 05.11.1983,All Rights Reserved,,1983
6526607133,1948,01-04-1948 19:06,0,https://farm8.staticflickr.com/7011/6526607133_489398133f.jpg,IISG,04-01-1948_04370 Hanns Albin Rauter,All Rights Reserved,,1948
5842804075,1981,04-04-1981 00:00,0,https://farm4.staticflickr.com/3033/5842804075_228d32f025.jpg,Stephen359,"Marylebone Station, London, 4 April 1981",All Rights Reserved,,1981
7493693286,1967,01-08-1967 00:00,4,https://farm9.staticflickr.com/8006/7493693286_3cd16daedd.jpg,jdr3k,1967_1968_008,All Rights Reserved,,1967
6814898938,1933,01-01-1933 12:00,0,https://farm8.staticflickr.com/7068/6814898938_4ff8341133.jpg,Cumberland Museum,C100-050: Fire at king george totel,All Rights Reserved,,1933
7976788214,1961,01-01-1961 00:00,6,https://farm9.staticflickr.com/8461/7976788214_4f8e1d0b04.jpg,Drammen byarkiv,DRMK_Byarkivet_0499,All Rights Reserved,,1961
10476671023,1991,01-04-1991 00:00,4,https://farm8.staticflickr.com/7368/10476671023_98d5ee1c4d.jpg,homeboy63,KonaHotel0491b,All Rights Reserved,,1991
632977869,1953,10-01-1953 15:23,0,https://farm2.staticflickr.com/1019/632977869_f8ef7e1a1e.jpg,Michael Bates,IMG_1791,Attribution-NonCommercial-ShareAlike License,https://creativecommons.org/licenses/by-nc-sa/2.0/,1953
4650181779,1978,02-08-1978 00:00,0,https://farm5.staticflickr.com/4058/4650181779_12295fb384.jpg,Renk Knol,Tussen Kafjord en Alta,All Rights Reserved,,1978
451838439,1965,01-01-1965 00:00,6,https://farm1.staticflickr.com/228/451838439_76d9615410.jpg,Memories of Emily,1965 Emily Barry and John,All Rights Reserved,,1965
9539132036,1961,03-07-1961 20:00,0,https://farm6.staticflickr.com/5471/9539132036_af193e6115.jpg,gcosserat,Leningrad,All Rights Reserved,,1961
5249128885,1967,01-01-1967 00:00,8,https://farm6.staticflickr.com/5204/5249128885_b3ed2b487a.jpg,GlynnsPhotography.com,img189,All Rights Reserved,,1967
6004029267,1967,01-11-1967 00:00,4,https://farm7.staticflickr.com/6126/6004029267_d251d4ab88.jpg,Stan Middleton(collated) Vietnam War (Australians),06-882-Thom from 2Comp Ord (now married to Dick Johnston) Vung Tau 1967,All Rights Reserved,,1967
6643172001,1993,04-12-1993 00:00,0,https://farm8.staticflickr.com/7002/6643172001_f4941256a4.jpg,Cambus741,Southend Routemaster coach RCL2256 CUV256C,All Rights Reserved,,1993
2239010274,1968,01-12-1968 00:00,4,https://farm3.staticflickr.com/2177/2239010274_1cc33eda1c.jpg,east med wanderer,"Kathmandu, Nepal, 1968",All Rights Reserved,,1968
6308589080,1980,01-10-1980 00:00,4,https://farm7.staticflickr.com/6112/6308589080_197219ee6d.jpg,photographer695,Saltburn-by-the-Sea Cottage North Yorkshire Teeside Party Oct 1980 001 Cathy Mowet,All Rights Reserved,,1980
2876597491,1934,01-01-1934 00:00,6,https://farm4.staticflickr.com/3071/2876597491_1701b259f5.jpg,State Library of New South Wales collection,"Mr C. J. Melrose beside his plane at Mildenhall Aerodrome before the start of the MacRobertson Air Race from England to Australia, 1934; this is one of the first three photographs digitally transmitted by radio, in the world",No known copyright restrictions,https://www.flickr.com/commons/usage/,1934
28032672846,1945,01-10-1945 00:00,4,https://farm8.staticflickr.com/7413/28032672846_c47bdd2eae.jpg,Natman1,At Camp Boston,All Rights Reserved,,1945
2050781618,1948,04-01-1948 07:48,0,https://farm3.staticflickr.com/2211/2050781618_68d56c9202.jpg,mountainrrman,deb01125,Attribution-NonCommercial-NoDerivs License,https://creativecommons.org/licenses/by-nc-nd/2.0/,1948
4153747368,1953,01-01-1953 00:00,6,https://farm3.staticflickr.com/2592/4153747368_4bc2190daa.jpg,UNO Criss Library,081_2nd AFROTC Military Ball 1953,All Rights Reserved,,1953
4816216371,1950,01-07-1950 00:00,4,https://farm5.staticflickr.com/4137/4816216371_045d041c9c.jpg,ST_Lawson,busy-schedule,All Rights Reserved,,1950
17057109490,1942,01-02-1942 00:00,0,https://farm9.staticflickr.com/8732/17057109490_d006cf59d4.jpg,newtonprep,244,All Rights Reserved,,1942
8284766537,1932,01-01-1932 00:00,8,https://farm9.staticflickr.com/8072/8284766537_330eac51ce.jpg,Konabish ~ Greg Bishop,Battleship Colorado (BB-45),All Rights Reserved,,1932
9662610487,1956,06-11-1956 10:57,0,https://farm4.staticflickr.com/3719/9662610487_162ab9d513.jpg,pierluigimarsiglia,059-nonna,All Rights Reserved,,1956
2846582253,1969,01-08-1969 00:00,4,https://farm4.staticflickr.com/3226/2846582253_2537cef73d.jpg,"ndpa / s. lundeen, archivist",080569 22 06,All Rights Reserved,,1969
5189750125,1940,01-11-1940 00:00,4,https://farm2.staticflickr.com/1011/5189750125_0afc85cf8b.jpg,The U.S. National Archives,"Eloy District, Pinal County, Arizona. 7:30 A.M. Migratory cotton pickers' children come out of the t . . ., 11/1940",No known copyright restrictions,https://www.flickr.com/commons/usage/,1940
4909065623,1933,01-01-1933 00:00,8,https://farm5.staticflickr.com/4101/4909065623_b103be0072.jpg,Dr. Melvin Hale - ArtistLA.com,"Compliments of Josephine Baker c.1933, by Melvin Hale (ArtistLA)",All Rights Reserved,,1933
14974559004,1963,01-01-1963 00:00,6,https://farm4.staticflickr.com/3952/14974559004_32b1dbdfa0.jpg,railphotoart,Springer-Mexico1-06-27,All Rights Reserved,,1963
8594300177,1972,01-07-1972 00:00,4,https://farm9.staticflickr.com/8388/8594300177_f5aa7a5cb8.jpg,garratt3,"Hidden Valley, Budawang National Park, NSW, July, 1972.",All Rights Reserved,,1972
3223606872,1995,01-07-1995 00:00,4,https://farm4.staticflickr.com/3333/3223606872_41b02ec155.jpg,Tommy's Preemie Web,Baby Jail 1995,Attribution-NonCommercial-ShareAlike License,https://creativecommons.org/licenses/by-nc-sa/2.0/,1995
6925885496,1942,01-11-1942 00:00,4,https://farm8.staticflickr.com/7057/6925885496_53b59c154c.jpg,Panzer DB,Torpilleur « La Trombe » (classe Bourrasque),All Rights Reserved,,1942
6501055287,1995,12-06-1995 20:21,0,https://farm8.staticflickr.com/7021/6501055287_e7d44d5dec.jpg,d33206hg,D172 12/6/1995 ELR001062,All Rights Reserved,,1995
5236220149,1956,01-01-1956 00:00,6,https://farm6.staticflickr.com/5209/5236220149_95913d6a00.jpg,"UON Library,University of Newcastle, Australia","Athletics Carnival - Runningat an unidentified location. Photo from  Newcastle Teachers' College Album,  NSW, Australia - 1956",All Rights Reserved,,1956
23007755503,1951,01-01-1951 00:00,8,https://farm6.staticflickr.com/5753/23007755503_25868fd496.jpg,TBayMuseum,Unloading Cargo from Fishing Boat,All Rights Reserved,,1951
5005174840,1938,01-01-1938 00:00,8,https://farm5.staticflickr.com/4126/5005174840_7346d779d9.jpg,ARBaurial,Midtjylland   Flyndersø,All Rights Reserved,,1938
3572939141,1996,01-07-1996 00:00,4,https://farm4.staticflickr.com/3625/3572939141_b6b1906737.jpg,ragnarokultimate,44591_14,All Rights Reserved,,1996
2385411454,1957,01-05-1957 00:00,4,https://farm4.staticflickr.com/3144/2385411454_22a33e29cc.jpg,_Dana_K_,1954-1957-015,All Rights Reserved,,1957
6151629114,1933,01-10-1933 00:00,4,https://farm7.staticflickr.com/6062/6151629114_2aecb6cc22.jpg,Normann,09b - Writing on the back of Photo 09a,All Rights Reserved,,1933
110852962,1997,01-10-1997 00:00,4,https://farm1.staticflickr.com/56/110852962_9add4988e9.jpg,kh1234567890,frame0003,All Rights Reserved,,1997
9134106297,1937,01-01-1937 00:00,6,https://farm3.staticflickr.com/2818/9134106297_140184f525.jpg,קריית מוצקין,בתים ראשונים בקריית מוצקין,All Rights Reserved,,1937
3505863892,1941,01-02-1941 00:00,4,https://farm4.staticflickr.com/3627/3505863892_53e1f5157b.jpg,Danyan1979,El Incendio - 14-2-41 - avance de las llamas por san francisco,All Rights Reserved,,1941
4287966363,1972,10-12-1972 14:21,0,https://farm5.staticflickr.com/4024/4287966363_4b99ba8667.jpg,litl.qa10AYahoo,1972-12-10-0,All Rights Reserved,,1972
13461021613,1986,01-05-1986 00:00,4,https://farm4.staticflickr.com/3713/13461021613_d580ca2299.jpg,Coalfields Heritage Group,"Houses, Kurri Kurri, NSW, May 1986",All Rights Reserved,,1986
10469520066,1937,01-01-1937 00:00,8,https://farm3.staticflickr.com/2815/10469520066_a84c8db56a.jpg,Baseball Autographs Football Coins,"1937 - Page 21 - of the Voters' List from White Rock, B.C. and Surrounding Areas / Hazelmere, B.C. (60)",All Rights Reserved,,1937
15027017243,1933,01-01-1933 00:00,8,https://farm4.staticflickr.com/3954/15027017243_a733922d1e.jpg,patt.leonard,Frieda in fancy robe on Harvey House rooftop,All Rights Reserved,,1933
9273167774,1985,01-05-1985 00:00,0,https://farm8.staticflickr.com/7284/9273167774_693bf0bb3f.jpg,Kingmoor Klickr,D200 returns to London,All Rights Reserved,,1985
16529409088,1960,01-01-1960 16:29,0,https://farm9.staticflickr.com/8579/16529409088_bbb0ec61b2.jpg,mange,Vancouver Neon view 2,All Rights Reserved,,1960
4730677248,1958,01-04-1958 00:00,4,https://farm2.staticflickr.com/1368/4730677248_18d16cded8.jpg,fillphoo,13,All Rights Reserved,,1958
7500560300,1985,01-07-1985 00:00,4,https://farm9.staticflickr.com/8426/7500560300_732a3ee23b.jpg,alljengi,"Claire, Les Carroz, July 1985",Attribution-ShareAlike License,https://creativecommons.org/licenses/by-sa/2.0/,1985
5431111307,1930,01-01-1930 00:00,8,https://farm5.staticflickr.com/4109/5431111307_f3e5936429.jpg,Toronto History,"John David Eaton and his mother, Lady Eaton at Eaton's College Street store opening",Attribution License,https://creativecommons.org/licenses/by/2.0/,1930
8645649056,1977,01-02-1977 00:00,4,https://farm9.staticflickr.com/8244/8645649056_0d25f4217f.jpg,KD S,19_04_1977_faschingsumzug,Attribution-NonCommercial-ShareAlike License,https://creativecommons.org/licenses/by-nc-sa/2.0/,1977
2420504611,1992,01-07-1992 00:00,4,https://farm3.staticflickr.com/2021/2420504611_6c7a621918.jpg,pelz,Torrevieja 1992,All Rights Reserved,,1992
8561122297,1940,01-01-1940 00:00,8,https://farm9.staticflickr.com/8101/8561122297_621fca3ed1.jpg,Aussie~mobs,Sydney multi-view postcard - circa 1940,All Rights Reserved,,1940
4371004160,1942,01-01-1942 00:00,6,https://farm5.staticflickr.com/4016/4371004160_3f8453082d.jpg,army.arch,Pitchers and Catchers Report,All Rights Reserved,,1942
16868893791,1951,01-01-1951 00:00,8,https://farm9.staticflickr.com/8712/16868893791_bcd638c0c0.jpg,Baseball Autographs Football Coins,1951 Bowman - Eddie Yost #41 (Third Baseman) (b: 13 Oct 1926 - d: 16 Oct 2012 at age 86) - Autographed Baseball Card (Washington Senators),All Rights Reserved,,1951
8338002165,1941,01-09-1941 00:00,4,https://farm9.staticflickr.com/8501/8338002165_b8bb0727cd.jpg,Iredell County Public Library,Mrs. D. H. Lazenby 4,All Rights Reserved,,1941
5425164199,1976,01-05-1976 00:00,4,https://farm6.staticflickr.com/5060/5425164199_146358d97a.jpg,beareye2010,"Bucharest, Romania 1976",All Rights Reserved,,1976
7983789401,1933,01-09-1933 00:00,4,https://farm9.staticflickr.com/8437/7983789401_c7d307f35d.jpg,jcook5188,"Charles C Cook, Jan 1933 4",All Rights Reserved,,1933
3149359477,1956,01-01-1956 00:00,6,https://farm4.staticflickr.com/3106/3149359477_31b8160cae.jpg,Antoon's Foobar,USA - The United States (1956).jpg,All Rights Reserved,,1956
6978594884,1996,06-05-1996 00:00,0,https://farm8.staticflickr.com/7119/6978594884_4eb7bdc162.jpg,oldnorm,1996 tidmarsh,All Rights Reserved,,1996
26738730652,1952,01-01-1952 00:00,4,https://farm8.staticflickr.com/7617/26738730652_b662327f1d.jpg,pgkivu,,All Rights Reserved,,1952
7890592834,1930,01-01-1930 00:00,8,https://farm9.staticflickr.com/8439/7890592834_e46fe42f25.jpg,José Luis Pajares,Iglesia de San Pedro. Siglo XII.,All Rights Reserved,,1930
6198535695,1982,08-07-1982 22:10,0,https://farm7.staticflickr.com/6180/6198535695_b7613c273d.jpg,AndrewHA's,"London Country Bus Services . LR6 TPD106X . Eccleston Bridge , Victoria , London . 08th-July-1982 .",All Rights Reserved,,1982
12955046434,1998,01-07-1998 00:00,4,https://farm4.staticflickr.com/3774/12955046434_386e203227.jpg,Rafael de Luis,Cuba 1998,Attribution-NonCommercial-ShareAlike License,https://creativecommons.org/licenses/by-nc-sa/2.0/,1998
5238351001,1956,01-01-1956 00:00,8,https://farm6.staticflickr.com/5169/5238351001_eb26dda054.jpg,GlynnsPhotography.com,img607,All Rights Reserved,,1956
4969551,1996,01-03-1996 00:00,4,https://farm1.staticflickr.com/4/4969551_4d3a16de15.jpg,Cheryl V. Foster,Melk Abbey Ceiling,All Rights Reserved,,1996
8465144632,1935,01-01-1935 00:00,6,https://farm9.staticflickr.com/8509/8465144632_0c00912003.jpg,Ecomuseo Valsugana | Croxarie,"Roncegno Terme, 1935?",All Rights Reserved,,1935
14991287083,1959,01-01-1959 00:00,6,https://farm4.staticflickr.com/3944/14991287083_e21fb2554d.jpg,railphotoart,Springer-CO-TX8-19-26,All Rights Reserved,,1959
